IMG Genome ID,Genome Name / Sample Name,Phylum_new,Class_new,Order_new,Family_new,Genus_new,Species_new
2565956675,Acinetobacter sp. CIP 102129,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102129
2695420370,Achromobacter sp. 2789STDY5608614,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. 2789STDY5608614
2675903230,Acidovorax soli DSM 25157,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax soli
2627853889,Actinomyces polynesiensis MS2,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces polynesiensis
2531839311,Acinetobacter sp. HA,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. HA
2690315846,Arthrobacter sp. EPSL27,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. EPSL27
2615840709,Algibacter pectinivorans DSM 25730,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Algibacter,Algibacter pectinivorans
2541047011,Actinomyces sp. HPA0247,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. HPA0247
2534682019,Acinetobacter calcoaceticus NIPH 13,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus
2643221681,Aeromicrobium sp. Root472D3,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. Root472D3
2690315906,Arthrobacter sp. OY3WO11,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. OY3WO11
2565956665,Acinetobacter colistiniresistens NIPH 2036,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter colistiniresistens
2582581005,Acetobacter papayae JCM 25143,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter papayae
2619619006,Alkalibacterium thalassium DSM 19181,Bacillota,Bacilli,Lactobacillales,Carnobacteriaceae,Alkalibacterium,Alkalibacterium thalassium
2654588025,Psychromicrobium lacuslunae IHBB 11108,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Psychromicrobium,Psychromicrobium lacuslunae
2524023227,Arthrobacter castelli DSM 16402,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter castelli
2710264580,Alphaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_42_30,Pseudomonadota,Alphaproteobacteria,unclassified,unclassified,unclassified,Alphaproteobacteria bacterium RIFCSPHIGHO2_02_FULL_42_30
2643221570,Acidovorax sp. Root568,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root568
2571042271,Arthrobacter sp. CAL618,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. CAL618
2710723693,Alphaproteobacteria bacterium RIFCSPLOWO2_01_FULL_40_26,Pseudomonadota,Alphaproteobacteria,unclassified,unclassified,unclassified,Alphaproteobacteria bacterium RIFCSPLOWO2_01_FULL_40_26
2593339279,Albidovulum inexpectatum DSM 12048,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Albidovulum,Albidovulum inexpectatum
2654587724,Arthrobacter sp. SPG23,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. SPG23
2568526256,Advenella kashmirensis W13003,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella kashmirensis
2524614513,"Arenimonas composti TR7-09, DSM 18010",Pseudomonadota,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Arenimonas,Arenimonas composti
2518285603,Actinokineospora enzanensis DSM 44649,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora,Actinokineospora enzanensis
2565956646,Acinetobacter sp. CIP 101966,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 101966
2579778692,Aliarcobacter lanthieri AF1581,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter lanthieri
2595698211,Alkalitalea saponilacus DSM 24412,Bacteroidota,Bacteroidia,Marinilabiliales,Marinilabiliaceae,Alkalitalea,Alkalitalea saponilacus
2643221717,Acidovorax sp. Root267,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root267
2541047012,Acidaminococcus sp. HPA0509,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus sp. HPA0509
2521172624,Agrobacterium sp. 224MFTsu3.1,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Rhizobiaceae,Agrobacterium,Agrobacterium sp. 224MFTsu3.1
2513237154,Acetobacterium dehalogenans DSM 11527,Bacillota,Clostridia,Eubacteriales,Eubacteriaceae,Acetobacterium,Acetobacterium dehalogenans
2524023150,Agromyces italicus DSM 16388,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Agromyces,Agromyces italicus
2551306323,Acinetobacter sp. TG27347,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TG27347
2548876840,Anaerococcus obesiensis ph10,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus obesiensis
2515154017,Actinoplanes globisporus DSM 43857,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes globisporus
2574179727,Alysiella filiformis DSM 16848,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Alysiella,Alysiella filiformis
2548877015,"Actinomyces timonensis 7400942, CCUG 55928",Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces timonensis
2554235157,Amycolatopsis orientalis DSM 46075,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis,Amycolatopsis orientalis
2562617177,Abiotrophia defectiva ATCC 49176,Bacillota,Bacilli,Lactobacillales,Aerococcaceae,Abiotrophia,Abiotrophia defectiva
2636415654,Actinoplanes utahensis NRRL 12052,Actinomycetota,Actinomycetes,Micromonosporales,Micromonosporaceae,Actinoplanes,Actinoplanes utahensis
2627853653,Acinetobacter sp. Ag2,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. Ag2
2517572123,Arthrobacter sp. 135MFCol5.1,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. 135MFCol5.1
2667527406,Albimonas pacifica CGMCC 1.11030,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Paracoccaceae,Albimonas,Albimonas pacifica
2654588173,Acidaminococcus fermentens WCC6,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus fermentans
2700989176,Acinetobacter towneri KCTC 12419,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter towneri
2513237375,Actinomyces graevenitzii C83,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces graevenitzii
2648501554,Actinobacteria FNED7-bin-3,Actinomycetota,unclassified,unclassified,unclassified,unclassified,unclassified
2667527933,Actibacterium mucosum KCTC 23349,Pseudomonadota,Alphaproteobacteria,Rhodobacterales,Roseobacteraceae,Actibacterium,Actibacterium mucosum
2681813068,Achromobacter xylosoxidans 2789STDY5608620,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans
2710724208,Arthrobacter sp. P2b,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. P2b
2531839705,Acidocella sp. MX-AZ02,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,Acidocella sp. MX-AZ02
2579779125,Acinetobacter oleivorans CIP 110421,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter oleivorans
2675903033,Algoriella xinjiangensis XJ109,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Algoriella,Algoriella xinjiangensis
2541047509,Anoxybacillus ayderensis SK3-4,Bacillota,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus ayderensis
2595698204,Algoriphagus alkaliphilus DSM 22703,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus alkaliphilus
2537561777,Actinomyces sp. ICM47,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. ICM47
2643221697,Aeromicrobium sp. Root495,Actinomycetota,Actinomycetes,Propionibacteriales,Nocardioidaceae,Aeromicrobium,Aeromicrobium sp. Root495
2551306343,Acinetobacter haemolyticus TG21157,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter haemolyticus
2531839499,Anoxybacillus gonensis DT3-1,Bacillota,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus gonensis
2710723566,Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_42_100,Pseudomonadota,Alphaproteobacteria,unclassified,unclassified,unclassified,Alphaproteobacteria bacterium RIFCSPHIGHO2_12_FULL_42_100
2537561942,Actinomyces massiliensis F0489,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces massiliensis
643692001,Acidobacterium capsulatum ATCC 51196,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Acidobacterium,Acidobacterium capsulatum
2517572147,Amorphus coralli DSM 19760,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Amorphaceae,Amorphus,Amorphus coralli
640753003,Anaeromyxobacter sp. Fw109-5,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Anaeromyxobacter sp. Fw109-5
2565956657,Acinetobacter sp. CIP 101934,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 101934
2523533532,Actinomadura rifamycini DSM 43936,Actinomycetota,Actinomycetes,Streptosporangiales,Thermomonosporaceae,Actinomadura,Actinomadura rifamycini
2617271298,Achromobacter sp. RTa,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. RTa
2571042010,Alysiella crassa DSM 2578,Pseudomonadota,Betaproteobacteria,Neisseriales,Neisseriaceae,Alysiella,Alysiella crassa
2643221789,Acidovorax sp. Leaf78,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Leaf78
651324002,"Acetonema longum APO-1, DSM 6540",Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Acetonema,Acetonema longum
2687453355,Alteromonas sp. Mac1,Pseudomonadota,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas sp. Mac1
2565956653,Acinetobacter sp. CIP 102143,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102143
2600255036,Anaerococcus provencensis 9402080,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus provencensis
641522601,Acholeplasma laidlawii PG-8A,Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma laidlawii
2524023143,Alicyclobacillus contaminans DSM 17975,Bacillota,Bacilli,Bacillales,Alicyclobacillaceae,Alicyclobacillus,Alicyclobacillus contaminans
2599185234,Acidaminobacter hydrogenoformans DSM 2784,Bacillota,Clostridia,Eubacteriales,Eubacteriales Family XII. Incertae Sedis,Acidaminobacter,Acidaminobacter hydrogenoformans
2643221708,Arthrobacter sp. Soil763,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Soil763
2547132169,Amphibacillus jilinensis Y1,Bacillota,Bacilli,Bacillales,Bacillaceae,Amphibacillus,Amphibacillus jilinensis
645951824,Actinomyces sp. oral taxon 848 F0332,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 848
2687453591,Anoxybacillus sp. B2M1,Bacillota,Bacilli,Bacillales,Bacillaceae,Anoxybacillus,Anoxybacillus sp. B2M1
2551306351,Acinetobacter sp. 528,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 528
2639762835,Aeromonas encheleia CECT 4342,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas encheleia
2508501037,Aminobacter sp. J41,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Phyllobacteriaceae,Aminobacter,Aminobacter sp. J41
2687453584,Acinetobacter sp. NCu2D-2,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCu2D-2
2616644847,Actinokineospora terrae DSM 44260,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinokineospora,Actinokineospora terrae
2556921096,Haematomicrobium sanguinis DSM 21259,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Haematomicrobium,Haematomicrobium sanguinis
2643221609,Acidovorax sp. Root217,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root217
2695420400,Achromobacter xylosoxidans 2789STDY5663443,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans
2690315828,Arthrobacter sp. EpRS71,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. EpRS71
637000007,Anaeromyxobacter dehalogenans 2CP-C,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter,Anaeromyxobacter dehalogenans
2643221810,Arthrobacter sp. Leaf141,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Leaf141
2681813522,Achromobacter sp. MFA1 R4,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter sp. MFA1 R4
2711768362,Alphaproteobacteria bacterium RIFCSPLOWO2_12_FULL_40_11,Pseudomonadota,Alphaproteobacteria,unclassified,unclassified,unclassified,Alphaproteobacteria bacterium RIFCSPLOWO2_12_FULL_40_11
2619619111,"Acholeplasma oculi 19L, ATCC 27350",Mycoplasmatota,Mollicutes,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Acholeplasma oculi
2531839542,"Actinomyces naeslundii Howell 279, ATCC 12104",Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii
2630968525,Agreia bicolorata VKM Ac-1804,Actinomycetota,Actinomycetes,Micrococcales,Microbacteriaceae,Agreia,Agreia bicolorata
645058761,Anaerococcus vaginalis ATCC 51170,Bacillota,Tissierellia,Tissierellales,Peptoniphilaceae,Anaerococcus,Anaerococcus vaginalis
2524614635,Anaeroarcus burkinensis DSM 6283,Bacillota,Negativicutes,Selenomonadales,Sporomusaceae,Anaeroarcus,Anaeroarcus burkinensis
2585427961,Anditalea andensis LY1,Bacteroidota,Cytophagia,Cytophagales,Cytophagaceae,Anditalea,Anditalea andensis
2700989666,Malaciobacter marinus MARC-MIP3H16,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Malaciobacter,Malaciobacter marinus
2565956755,Aeromonas hydrophila 145,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila
2643221652,Acidovorax sp. Root402,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root402
2651869523,Actinobacteria FNEB6 bin_2 acI-B,Actinomycetota,Actinomycetes,unclassified,unclassified,unclassified,unclassified
2551306147,Alkalibacillus haloalkaliphilus C5,Bacillota,Bacilli,Bacillales,Bacillaceae,Alkalibacillus,Alkalibacillus haloalkaliphilus
2630968294,Schaalia radingae DSM 9169,Actinomycetota,Actinomycetes,Actinomycetales,Actinomycetaceae,Schaalia,Schaalia radingae
639633006,Arthrobacter sp. FB24,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. FB24
2596583685,Acetobacter peroxydans ATCC 12874,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acetobacter,Acetobacter peroxydans
2630968693,Aeribacillus pallidus GS3372,Bacillota,Bacilli,Bacillales,Bacillaceae,Aeribacillus,Aeribacillus pallidus
2639763148,Actinobacteria bacterium OV450,Actinomycetota,Actinomycetes,unclassified,unclassified,unclassified,Actinobacteria bacterium OV450
2585427695,actinobacterium LLX17,Actinomycetota,Actinomycetes,unclassified,unclassified,unclassified,actinobacterium LLX17
2527291519,Aminicenantes bacterium SCGC AAA252-A02 (contamination screened) (contamination screened) v2,Candidatus Aminicenantes,unclassified,unclassified,unclassified,unclassified,Aminicenantes bacterium SCGC AAA252-A02
2568526514,Afipia sp. OHSU_II-C1,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Afipia sp. OHSU_II-C1
650716004,Acidovorax avenae avenae ATCC 19860,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax avenae
2579779101,Acinetobacter nosocomialis BIDMC 57,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis
2558309003,Alkaliphilus transvaalensis ATCC 700919,Bacillota,Clostridia,Eubacteriales,Clostridiaceae,Alkaliphilus,Alkaliphilus transvaalensis
2523533620,Aquimarina latercula DSM 2041,Bacteroidota,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aquimarina,Aquimarina latercula
2648501407,Pelagerythrobacter marensis KCTC 22370,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Pelagerythrobacter,Pelagerythrobacter marensis
2551306098,Arthrobacter sp. M2012083,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. M2012083
2690315908,Anaerotruncus rubiinfantis MT15,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Anaerotruncus,Anaerotruncus rubiinfantis
2684622508,Arthrobacter sp. HG,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. HG
2593339288,Algoriphagus ratkowskyi DSM 22686,Bacteroidota,Cytophagia,Cytophagales,Cyclobacteriaceae,Algoriphagus,Algoriphagus ratkowskyi
641228474,Acaryochloris marina MBIC11017,Cyanobacteriota,Cyanophyceae,Synechococcales,Acaryochloridaceae,Acaryochloris,Acaryochloris marina
2654587600,Glutamicibacter halophytocola KLBMP5180,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Glutamicibacter,Glutamicibacter halophytocola
2657245062,Achromobacter xylosoxidans 2789STDY5608606,Pseudomonadota,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Achromobacter,Achromobacter xylosoxidans
2582580904,Acinetobacter nectaris CIP 110549,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter nectaris
2551306561,Aeromonas sp. MDS8,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. MDS8
2609460199,Aeromonas jandaei Riv2,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas jandaei
2568526144,Aliarcobacter faecis AF1078,Campylobacterota,Epsilonproteobacteria,Campylobacterales,Arcobacteraceae,Aliarcobacter,Aliarcobacter faecis
2524614855,Acidaminococcus intestini DSM 21505,Bacillota,Negativicutes,Acidaminococcales,Acidaminococcaceae,Acidaminococcus,Acidaminococcus intestini
2568526096,Afipia sp. OHSU_II-uncloned,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Nitrobacteraceae,Afipia,Afipia sp. OHSU_II-uncloned
2596583522,Actinosynnema pretiosum DSM 44132,Actinomycetota,Actinomycetes,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema,Actinosynnema pretiosum
2563366511,Arthrobacter sp. UNC362MFTsu5.1,Actinomycetota,Actinomycetes,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. UNC362MFTsu5.1
2639762879,Aeromonas bivalvium CECT 7113,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas bivalvium
2585427854,Aeromonas caviae YL12,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae
2687453267,Acinetobacter sp. TGL-Y2,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TGL-Y2
2565956687,Acinetobacter proteolyticus NIPH 809,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter proteolyticus
650716002,Acidiphilium multivorum AIU301,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidiphilium,Acidiphilium multivorum
2700989278,Acinetobacter tjernbergiae DSM 14971,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter tjernbergiae
2639763128,Aeromonas schubertii CECT 4240,Pseudomonadota,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas schubertii
2648501912,Alicycliphilus sp. B1,Pseudomonadota,Betaproteobacteria,Burkholderiales,Comamonadaceae,Alicycliphilus,Alicycliphilus sp. B1
2654587933,Anaerolineae bacterium SM23_ 63,Chloroflexota,Anaerolineae,unclassified,unclassified,unclassified,Anaerolineae bacterium SM23_ 63
2517434012,Ancylobacter sp. FA202,Pseudomonadota,Alphaproteobacteria,Hyphomicrobiales,Xanthobacteraceae,Ancylobacter,Ancylobacter sp. FA202
