,IMG Genome ID,Genome Name_x,cobamide biosynthesis category,Phylum,Class,Order,Family,Genus,Species,Ecosystem Category
144,2643221789,Acidovorax sp. Leaf78,very likely corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Leaf78,
145,2643221792,Acidovorax sp. Leaf84,very likely corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Leaf84,
146,2547132197,Acidovorax sp. MR-S7,Cbi salvager,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. MR-S7,Wastewater
147,2513237334,Acidovorax sp. NO-1,likely corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. NO-1,Terrestrial
148,2643221609,Acidovorax sp. Root217,very likely corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root217,
149,2643221611,Acidovorax sp. Root219,very likely corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root219,
150,2643221717,Acidovorax sp. Root267,Cbi salvager,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root267,
151,2671180696,Acidovorax sp. Root275,Cbi salvager,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root275,
152,2643221652,Acidovorax sp. Root402,Cbi salvager,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root402,
153,2643221570,Acidovorax sp. Root568,Cbi salvager,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root568,
154,2643221596,Acidovorax sp. Root70,Cbi salvager,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax sp. Root70,
155,2627854134,Acidovorax temperans KY4,possible corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax temperans,Aquatic
156,2615840716,Acidovorax valerianellae DSM 16619,possible corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax valerianellae,
157,2634166330,Acidovorax wautersii DSM 27981,possible corrinoid producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax wautersii,
158,2634166222,Acidovorax-123 (UID4000),very likely non-producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax-123 (UID4000),Aquatic
159,2634166264,Acidovorax-79 (UID4214),very likely non-producer,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax-79 (UID4214),Aquatic
160,2671180230,Acinetobacter albensis ANC 4874,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter albensis,
161,2690315601,Acinetobacter apis ANC 5114,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter apis,
162,2579779101,Acinetobacter baumanii BIDMC 57,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,
163,2582580838,Acinetobacter baumannii 6112,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,
164,2556921654,Acinetobacter baylyi DSM 14961,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter baylyi,Wastewater
165,2671180604,Acinetobacter beijerinckii GTC 14628,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter beijerinckii,
166,2654587542,Acinetobacter bereziniae HPC229,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bereziniae,
167,2671180229,Acinetobacter boissieri ANC 4422,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter boissieri,
168,2517093005,Acinetobacter bouvetii DSM 14964,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter bouvetii,Wastewater
169,2565956695,Acinetobacter brisouii ANC 4119,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter brisouii,Terrestrial
170,2534682019,Acinetobacter calcoaceticus NIPH 13,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter calcoaceticus,
171,2690315737,Acinetobacter genomosp. NB14 JVAP01,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. JVAP01,
172,2547132304,"Acinetobacter genomospecies 3 Tr II-3, DSM 9306",Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter genomospecies 4,Animal
173,2667527992,Acinetobacter gerneri KCTC 12415,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter gerneri,
174,2545824739,Acinetobacter guillouiae MSP4-18,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter guillouiae,Terrestrial
175,2700989177,Acinetobacter gyllenbergii GTC 14627,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter gyllenbergii,
176,2551306343,Acinetobacter haemolyticus TG21157,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter haemolyticus,
177,2627854244,Acinetobacter harbinensis HITLi 7,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter harbinensis,
178,2663763131,Acinetobacter indicus DSM 25388,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter indicus,
179,2657245534,Acinetobacter johnsonii DSMZ 6963,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter johnsonii,
180,2551306345,Acinetobacter junii TG19608,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter junii,Human
181,2671180219,Acinetobacter kookii ANC 4667,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter kookii,
182,2675903034,Acinetobacter kyonggiensis ANC 5109,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter kyonggiensis,
183,2547132300,Acinetobacter lwoffii NCTC 5866,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter lwoffii,Human
184,2582580904,Acinetobacter nectaris CIP 110549,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nectaris,
185,2537561557,Acinetobacter nosocomialis NIPH 2119,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter nosocomialis,
186,2579779125,Acinetobacter oleivorans CIP 110421,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter oleivorans,
187,2675903032,Acinetobacter pakistanensis ANC 5076,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pakistanensis,
188,2565956643,Acinetobacter parvus NIPH 1103,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter parvus,
189,2537562011,Acinetobacter pittii ANC 3678,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter pittii,
190,2671180233,Acinetobacter puyangensis ANC 4466,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter puyangensis,
191,2529293102,Acinetobacter radioresistens NIPH 2130,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter radioresistens,Human
192,2671181009,Acinetobacter rudis DSM 24031,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter rudis,
193,2565956681,Acinetobacter schindleri CIP 107287,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter schindleri,Animal
194,2671180220,Acinetobacter seohaensis ANC 3699,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter seohaensis,
195,2565956696,Acinetobacter soli CIP 110264,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter soli,
196,2648501117,Acinetobacter sp. 114,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 114,
197,2551306351,Acinetobacter sp. 528,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. 528,Human
198,2645727700,Acinetobacter sp. A47,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. A47,
199,2636415918,Acinetobacter sp. AG1,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. AG1,
200,2627853653,Acinetobacter sp. Ag2,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. Ag2,
201,2565956691,Acinetobacter sp. ANC 3789,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 3789,
202,2531839648,Acinetobacter sp. ANC 3811,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 3811,
203,2565956658,Acinetobacter sp. ANC 3862,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 3862,
204,2565956652,Acinetobacter sp. ANC 3880,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 3880,
205,2565956667,Acinetobacter sp. ANC 3929,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 3929,
206,2565956688,Acinetobacter sp. ANC 3994,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 3994,
207,2531839649,Acinetobacter sp. ANC 4050,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 4050,
208,2531839647,Acinetobacter sp. ANC 4052,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 4052,
209,2565956662,Acinetobacter sp. ANC 4105,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ANC 4105,
210,643886214,Acinetobacter sp. ATCC 27244,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. ATCC 27244,Unclassified
211,2681813192,Acinetobacter sp. C15,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. C15,
212,2565956657,Acinetobacter sp. CIP 101934,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 101934,
213,2565956646,Acinetobacter sp. CIP 101966,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 101966,
214,2565956672,Acinetobacter sp. CIP 102082,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102082,Human
215,2565956675,Acinetobacter sp. CIP 102129,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102129,
216,2565956644,Acinetobacter sp. CIP 102136,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102136,
217,2565956653,Acinetobacter sp. CIP 102143,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102143,
218,2565956676,Acinetobacter sp. CIP 102159,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102159,
219,2565956674,Acinetobacter sp. CIP 102529,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102529,
220,2565956669,Acinetobacter sp. CIP 102637,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 102637,
221,2565956654,Acinetobacter sp. CIP 110321,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 110321,
222,2565956645,Acinetobacter sp. CIP 51.11,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 51.11,
223,2565956663,Acinetobacter sp. CIP 53.82,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 53.82,Human
224,2565956668,Acinetobacter sp. CIP 56.2,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 56.2,
225,2565956660,Acinetobacter sp. CIP 64.2,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 64.2,
226,2565956647,Acinetobacter sp. CIP 64.7,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 64.7,
227,2565956678,Acinetobacter sp. CIP 70.18,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP 70.18,
228,2565956685,Acinetobacter sp. CIP A162,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP A162,
229,2565956689,Acinetobacter sp. CIP-A165,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. CIP-A165,
230,2651870317,Acinetobacter sp. DSM 11652,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. DSM 11652,
231,2684623098,Acinetobacter sp. DUT-2,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. DUT-2,
232,2551306352,Acinetobacter sp. GG2,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. GG2,Plants
233,2531839311,Acinetobacter sp. HA,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. HA,Arthropoda
234,2634166387,Acinetobacter sp. HR7,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. HR7,
235,2547132309,"Acinetobacter sp. Hugh 2212, NCTC 10304",Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCTC 10304,Human
236,2643221895,Acinetobacter sp. Leaf130,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. Leaf130,
237,2547132187,Acinetobacter sp. MDS7A,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. MDS7A,Wastewater
238,2617271315,Acinetobacter sp. MN12,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. MN12,
239,2531839536,Acinetobacter sp. NBRC 100985,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NBRC 100985,Aquatic
240,2700989281,Acinetobacter sp. NBRC 110496,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NBRC 110496,
241,2547132308,Acinetobacter sp. NCTC 7422,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCTC 7422,Human
242,2687453584,Acinetobacter sp. NCu2D-2,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCu2D-2,
243,2645727634,Acinetobacter sp. neg1,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. neg1,
244,2565956656,Acinetobacter sp. NIPH 1847,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 1847,
245,2565956648,Acinetobacter sp. NIPH 1859,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 1859,
246,2565956659,Acinetobacter sp. NIPH 1867,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 1867,
247,2565956665,Acinetobacter sp. NIPH 2036,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2036,
248,2565956650,Acinetobacter sp. NIPH 2100,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2100,
249,2565956661,Acinetobacter sp. NIPH 2168,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2168,
250,2565956655,Acinetobacter sp. NIPH 2171,very likely non-producer,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2171,
251,2565956686,Acinetobacter sp. NIPH 236,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 236,
252,2565956666,Acinetobacter sp. NIPH 284,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 284,
253,2565956677,Acinetobacter sp. NIPH 298,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 298,
254,2565956649,Acinetobacter sp. NIPH 3623,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 3623,
255,2565956651,Acinetobacter sp. NIPH 542,Cbi salvager,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 542,
